stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
681252,204991,MALKO« CADDES›,direction: ‹SK‹DAR,41.03855000056,29.0608479999907,0
681253,204992,MALKO« CADDES›,direction: KAZDAL CADDES›,41.0384729771562,29.060843969033,0
292756,205001,MUHABBET SOKAK,direction: «AVUﬁBAﬁI,41.0933660005689,29.1334299999918,0
292757,205002,MUHABBET SOKAK,direction: KAVACIK,41.0934720338425,29.1333409870376,0
292758,205011,POYRAZK÷Y YOLU,direction: POYRAZ,41.1554079884111,29.1251860481215,0
292759,205012,POYRAZK÷Y YOLU,direction: KAVACIK,41.1553680005788,29.1252629999915,0
292760,205021,YAVUZ SULTAN SEL›M K÷PR‹ ﬁANT›YES›,direction: POYRAZ,41.1970400005856,29.1423279999917,0
292761,205022,YAVUZ SULTAN SEL›M K÷PR‹ ﬁANT›YES›,direction: KAVACIK,41.1983639917652,29.1420970233783,0
292762,205031,DERE MAHALLES› SAPA–I,direction: POYRAZ,41.2039500370142,29.1398530223056,0
292763,205032,DERE MAHALLES› SAPA–I,direction: KAVACIK,41.2037829696167,29.1398279675873,0
580162,205041,ﬁEH›T YILMAZ ERCAN ›LKOKULU,direction: ‹SK‹DAR,41.0080040005552,29.1735039999925,0
580163,205042,ﬁEH›T YILMAZ ERCAN ›LKOKULU,direction: ESENﬁEH›R,41.0081870005551,29.1731449999925,0
580164,205051,Y‹KSEL SOKAK,direction: ‹SK‹DAR,41.0110930016627,29.0924500202195,0
580165,205052,Y‹KSEL SOKAK,direction: ESENEVLER MAH.,41.0107259991167,29.0922220000112,0
580166,205061,KAYACAN SOKAK,direction: ‹SK‹DAR,41.0125499941403,29.1188390396452,0
580167,205062,KAYACAN SOKAK,direction: EVTAﬁ BLOKLARI,41.0125919610979,29.1189330135016,0
681254,205071,S‹T«‹YOLU SOKAK,direction: ‹SK‹DAR,41.03905100056,29.0849449999911,0
681255,205072,S‹T«‹YOLU SOKAK,direction: YAVUZT‹RK MAH.,41.0394420005601,29.0852669999911,0
681138,205073,S‹T«‹YOLU SOKAK,direction: ‹SK‹DAR,41.0390240260429,29.0853959717563,0
509248,205081,M›HR›CAN SOKAK,direction: KARTAL,41.0019950005542,29.1945409999928,0
509249,205082,M›HR›CAN SOKAK,direction: ﬁAH›NBEY,41.0026490005543,29.1944709999928,0
290702,205091,ACAR SOKAK,direction: ‹MRAN›YE,40.9388950005442,29.2809029999939,0
290703,205092,ACAR SOKAK,direction: SULTANBEYL›,40.9388670005442,29.2807419999939,0
580168,205101,29 MAYIS ‹N›VERS›TES›,direction: TEPE‹ST‹,41.0265780394258,29.1055740148519,0
580172,205121,S›TE YOLU SOKAK,direction: TEPE‹ST‹,41.024743977825,29.1155120109237,0
681256,205141,DEN›Z SOKAK,direction: ‹SK‹DAR,41.007208000555,29.0777079999911,0
681257,205151,BARAJ YOLU SOKAK,direction: ‹SK‹DAR,41.0064300005548,29.0753829999911,0
284840,205171,ﬁ›LE BORSA ›STANBUL MESLEK› VE TEKN›K ANADOLU L›SES›,direction: ﬁ›LE,41.1702930005814,29.5544669999961,0
284841,205172,ﬁ›LE BORSA ›STANBUL MESLEK› VE TEKN›K ANADOLU L›SES›,direction: TEPE‹ST‹,41.1704189887844,29.5542939748125,0
292764,205181,GAMZE SOKAK,direction: ‹SK‹DAR,41.0724330405174,29.1677880122876,0
292765,205182,GAMZE SOKAK,direction: KARANLIKDERE,41.0725600005655,29.1678269999923,0
290704,205191,AD›L MAHALLES›,direction: ‹MRAN›YE,40.9757540005501,29.2615149999936,0
779789,205192,AD›L MAHALLES›,direction: SULTANBEYL›,40.9756559939606,29.261449007008,0
658713,205201,BEYKOZ CADDES›,direction: ‹MRAN›YE,40.9772669991174,29.2552470000097,0
658738,205202,BEYKOZ CADDES›,direction: SULTANBEYL›,40.9769290005502,29.2559099999935,0
290707,205211,SA›D NURS› CADDES›,direction: ‹MRAN›YE,40.9807280005508,29.2556299999935,0
290708,205212,SA›D NURS› CADDES›,direction: SULTANBEYL›,40.9808230005509,29.2555629999935,0
509250,205221,MERTLER CADDES›,direction: ‹MRAN›YE,40.9826079991172,29.2527160000097,0
509251,205222,MERTLER CADDES›,direction: SULTANBEYL›,40.9825169991173,29.2526790000097,0
509252,205231,TAVﬁAN TEPE,direction: ‹MRAN›YE,40.9834519991172,29.2484580000098,0
509253,205232,TAVﬁAN TEPE,direction: SULTANBEYL›,40.9835739991172,29.2483970000098,0
509254,205241,KEVSER SOKAK,direction: YEN›DO–AN,41.0077729991167,29.2422130000099,0
509255,205242,KEVSER SOKAK,direction: ‹SK‹DAR,41.0079440005551,29.2423429999933,0
284842,205251,BAﬁKAYA CADDES›,direction: ‹SK‹DAR,41.1710820005815,29.4953689999955,0
284843,205271,BAYRAK CADDES›,direction: ‹SK‹DAR,41.1674670005809,29.6061249999965,0
5251914,205272,BAYRAK CADDES›,direction: A–VA,41.1674080677634,29.6058761123557,0
681258,205281,TIBB›YE CADDES›,direction: KADIK÷Y,41.0150170005561,29.0161849999899,0
681259,205282,TIBB›YE CADDES›,direction: ‹SK‹DAR,41.0151490005562,29.0163149999899,0
292767,205291,ﬁAH›NKAYA GARAJI,direction: SON DURAK,41.1415029936356,29.0948159722971,0
681260,205321,«A–LA SOKAK,direction: G÷ZTEPE K÷PR‹S‹,41.0054560005547,29.0654909999909,0
681261,205331,G‹LFER SOKAK,direction: G÷ZTEPE K÷PR‹S‹,41.0042380005545,29.0654589999909,0
681262,205341,BARAJ YOLU ALT SOKAK,direction: G÷ZTEPE K÷PR‹S‹,41.0022960005542,29.0632659999909,0
681148,205351,PAZARYER›,direction: G÷ZTEPE K÷PR‹S‹,40.9999709711047,29.0624669735081,0
292768,205361,EK›NC›LER,direction: CUMHUR›YET K÷Y‹,41.1948800005853,29.2136059999926,0
292769,205362,EK›NC›LER,direction: BEYKOZ,41.1948110005853,29.2132849999926,0
292770,205401,DERE «IKMAZI,direction: «ENGELDERE,41.10064800057,29.1370629999918,0
292771,205402,DERE «IKMAZI,direction: KAVACIK,41.1007450202907,29.1370859615286,0
510641,205421,RIHTIM,direction: ›BRAH›MA–A,40.9923670005526,29.0248599999902,0
510105,205431,SPOR TES›S›,direction: BAﬁIB‹Y‹K,40.9552779960216,29.1443940421004,0
510106,205432,SPOR TES›S›,direction: KADIK÷Y,40.9551230005467,29.1442089999923,0
510107,205441,BAﬁIBIY‹K MAHALLES›,direction: KADIK÷Y,40.9585640005473,29.1472399999923,0
510108,205442,BAﬁIB‹Y‹K MAHALLES›,direction: YEDPA,40.9588780005473,29.1482799999923,0
608,205451,TURGUTPAﬁA CAM››,direction: YEﬁ›L BA–LAR 16Y,40.8896630005364,29.2208569999934,0
609,205452,TURGUTPAﬁA CAM››,direction: KADIK÷Y  16Y,40.8897400005364,29.2208639999933,0
68,205471,23 N›SAN CADDES›,direction: TOPKAPI,40.8283920005268,29.3647659999949,0
69,205472,23 N›SAN CADDES›,direction: «›FTL›K CADDES›,40.8284330005268,29.3645019999949,0
70,205481,DEM›R SOKAK,direction: TOPKAPI,40.829410000527,29.3604039999948,0
71,205482,DEM›R SOKAK,direction: ﬁ›FA SONDURAK,40.82935400236,29.3605519751207,0
72,205491,BUHAR SOKAK,direction: TOPKAPI,40.8269020292221,29.3561439793267,0
73,205492,BUHAR SOKAK,direction: «›FTL›K CADDES›,40.8270690005266,29.3561429999948,0
74,205501,ATAT‹RK CADDES›,direction: TOPKAPI,40.8269870005266,29.3512159999948,0
75,205502,ATAT‹RK CADDES›,direction: «›FTL›K CADDES›,40.8272340005266,29.3509009999948,0
76,205511,ﬁEH›T ›LHAN KARTAL ANADOLU L›SES›,direction: KARTAL,40.8595821843159,29.3705699699563,0
610,205521,KUZEY YANYOL,direction: PEND›K,40.8686380005331,29.2712719999939,0
611,205522,KUZEY YANYOL,direction: A.YESEV›,40.8684040005331,29.2714459999939,0
510642,205531,G‹REﬁ«› YAﬁAR YILMAZ,direction: KADIK÷Y,40.9971200005533,29.0362989999904,0
510643,205532,G‹REﬁ«› YAﬁAR YILMAZ,direction: K‹«‹K«AMLICA,40.9970410048914,29.0365210251023,0
510644,205541,›KBAL›YE,direction: KADIK÷Y,40.9999930005538,29.0388389999904,0
510645,205542,›KBAL›YE,direction: K‹«‹K«AMLICA,41.0001370005538,29.0392829999904,0
510646,205551,KURU«EﬁME,direction: KADIK÷Y,41.0020760005542,29.0416499999905,0
510647,205552,KURU«EﬁME,direction: K‹«‹K«AMLICA,41.001721000554,29.0414619999905,0
510648,205561,KADIK÷Y AHMET SAN› GEZ›C› KIZ ANADOLU ›MAM HAT›P L›SES›,direction: KADIK÷Y,41.0038650005544,29.0441729999905,0
510649,205562,KADIK÷Y AHMET SAN› GEZ›C› KIZ ANADOLU ›MAM HAT›P L›SES›,direction: K‹«‹K«AMLICA,41.0037730005544,29.0443339999905,0
510650,205571,MARMARA ‹N›VERS›TES› G‹ZEL SANATLAR FAK‹LTES›,direction: KADIK÷Y,41.0060340005548,29.0463699999905,0
510651,205572,MARMARA ‹N›VERS›TES› G‹ZEL SANATLAR FAK‹LTES›,direction: K‹«‹K«AMLICA,41.0055930005547,29.0462139999905,0
681264,205581,ﬁEH›T MURAT NA›BO–LU,direction: KADIK÷Y,41.0085140005552,29.0500529999906,0
681265,205582,ﬁEH›T MURAT NA›BO–LU,direction: K‹«‹K«AMLICA,41.0084100005552,29.0501889999906,0
681266,205591,ﬁEH›T MURAT MERTEL,direction: KADIK÷Y,41.0101680005554,29.0514069999906,0
681267,205592,ﬁEH›T MURAT MERTEL,direction: K‹«‹K«AMLICA,41.0102130005554,29.0516569999906,0
681268,205601,ACIBADEM CADDES›,direction: KADIK÷Y,41.0113250005556,29.0523889999906,0
681269,205602,ACIBADEM CADDES›,direction: K‹«‹K«AMLICA,41.0115340005556,29.0528139999907,0
681270,205611,ﬁEH›T METE SERTBAﬁ,direction: KADIK÷Y,41.0143890005561,29.0553499999907,0
681271,205612,ﬁEH›T METE SERTBAﬁ,direction: K‹«‹K«AMLICA,41.0148090191662,29.0560919744227,0
578433,205621,F›DAN SOKAK,direction: KADIK÷Y 19C,40.9784819991174,29.1284010000109,0
578434,205622,F›DAN SOKAK,direction: F.PAﬁA 19C,40.9780200005503,29.128184999992,0
578435,205631,NECMETT›N ERBAKAN PARKI,direction: KADIK÷Y 19Y,40.9857130005516,29.1835319999927,0
578436,205632,NECMETT›N ERBAKAN PARKI,direction: F.PAﬁA SON DURAK,40.9855400005516,29.1834719999927,0
510109,205641,YED›TEPE ‹N›VERS›TES› KAMP‹S‹,direction: FERHATPAﬁA,40.9745340005498,29.1539319999923,0
510110,205642,YED›TEPE ‹N›VERS›TES› KAMP‹S‹,direction: KADIK÷Y,40.9750830005499,29.1537279999923,0
578437,205651,ﬁEH›T ÷–RETMEN MEHMET F›DAN ›LKOKULU,direction: KADIK÷Y,40.9762540005501,29.1345359999921,0
578438,205652,ﬁEH›T ÷–RETMEN MEHMET F›DAN ›LKOKULU,direction: KAYIﬁDA–I  19C,40.97614600055,29.1345199999921,0
578428,205653,NAR «›«E–› SOKAK,direction: BOSTANCI,40.9768049669657,29.1448410142749,0
578439,205661,NAR «›«E–›,direction: KADIK÷Y,40.97593700055,29.1427829999922,0
578440,205662,NAR«›«E–›,direction: KAYIﬁDA–I,40.97585500055,29.1425779999922,0
578441,205671,›N÷N‹ MAHALLES›,direction: KADIK÷Y,40.9760970005501,29.1391429999921,0
578442,205672,›N÷N‹ MAHALLES›,direction: KAYIﬁDA–I,40.9759750005501,29.1393849999921,0
578443,205681,MAREﬁAL FEVZ› «AKMAK CADDES›,direction: KADIK÷Y,40.9844299991172,29.1767470000105,0
578444,205682,MAREﬁAL FEVZ› «AKMAK CADDES›,direction: SAMANDIRA 19,40.9842799991172,29.1768460000105,0
578445,205691,19 MAYIS CADDES›,direction: KADIK÷Y,40.9766070005501,29.131618999992,0
578446,205692,19 MAYIS CADDES›,direction: KAYIﬁDA–I,40.9765030005501,29.131725999992,0
578447,205701,›«ERENK÷Y MEZARLI–I,direction: KADIK÷Y,40.9699300005491,29.1099789999917,0
578448,205702,›«ERENK÷Y MEZARLI–I,direction: KAYIﬁDA–I,40.969294000549,29.1110419999917,0
578449,205711,VEDAT G‹NYOL CADDES›,direction: ATAﬁEH›R,40.9863299991172,29.1087380000111,0
578450,205712,VEDAT G‹NYOL CADDES›,direction: KADIK÷Y,40.9861130005517,29.1083649999916,0
578451,205721,S›TELER G›R›ﬁ›,direction: ATAﬁEH›R,40.9874070005519,29.1095259999917,0
578452,205722,S›TELER G›R›ﬁ›,direction: KADIK÷Y,40.9874210005518,29.1091569999917,0
578453,205731,MUSTAFA KANAT CAM››,direction: ATAﬁEH›R,40.9895070005522,29.1123029999917,0
578454,205732,MUSTAFA KANAT CAM››,direction: KADIK÷Y,40.9894200005521,29.1119419999917,0
578455,205741,ATAﬁEH›R BULVARI,direction: ATAﬁEH›R,40.9917110005525,29.1143199999916,0
578456,205742,ATAﬁEH›R BULVARI,direction: KADIK÷Y,40.9916930005525,29.1140939999917,0
578457,205744,ATAﬁEH›R BULVARI,direction: BATI ATAﬁEH›R,40.9926830005527,29.1161539999918,0
578458,205751,ATAﬁEH›R ATAT‹RK MAHALLES›,direction: ATAﬁEH›R,40.9924360005526,29.1181299999918,0
578459,205752,ATAﬁEH›R ATAT‹RK MAHALLES›,direction: KADIK÷Y,40.992694999117,29.118090000011,0
578460,205761,ATAﬁEH›R PLAZALAR,direction: ATAﬁEH›R,40.9928370005527,29.1230859999919,0
578461,205762,ATAﬁEH›R PLAZALAR,direction: KADIK÷Y,40.9930850005527,29.1231099999919,0
578462,205771,ATAﬁEH›R,direction: ATAﬁEH›R,40.9922280005527,29.1284789999919,0
578463,205772,ATAﬁEH›R,direction: KADIK÷Y,40.9924200005527,29.1283769999919,0
578464,205773,ATAﬁEH›R,direction: K.BAKKALK÷Y,40.9934330180556,29.1274770063323,0
578465,205774,ATAﬁEH›R,direction: ‹MRAN›YE,40.9934820005528,29.1278239999919,0
578466,205781,ATAﬁEH›R S›TELER ,direction: ATAﬁEH›R,40.9914820005525,29.131713999992,0
578467,205782,ATAﬁEH›R S›TELER ,direction: KADIK÷Y,40.9916210005525,29.131773999992,0
578468,205791,TEB ATAﬁEH›R ANADOLU L›SES›,direction: ATAﬁEH›R,40.9905370005523,29.1358179999921,0
578469,205792,TEB ATAﬁEH›R ANADOLU L›SES›,direction: KADIK÷Y,40.9907160005524,29.135697999992,0
681272,205801,KARACAAHMET,direction: BA–LARBAﬁI,41.0098550005554,29.0222979999901,0
510652,205811,FER›DUN PAﬁA CAM››,direction: KOﬁUYOLU,41.0055110005546,29.0327979999903,0
510653,205812,FER›DUN PAﬁA CAM››,direction: ‹SK‹DAR,41.0055450005547,29.0329989999903,0
681273,205821,ﬁEH›T RECEP B‹Y‹K,direction: KADIK÷Y,41.0088680005553,29.0802109999911,0
681274,205822,ﬁEH›T RECEP B‹Y‹K,direction: BULGURLU,41.0088640005553,29.0803809999911,0
510654,205831, G÷ZTEPE A–IZ VE D›ﬁ SA–LI–I MERKEZ›,direction: KADIK÷Y,40.9850439588747,29.0660100068695,0
578470,205851,YUNUS EMRE,direction: KADIK÷Y,40.9928810005527,29.0919109999914,0
578471,205852,YUNUS EMRE,direction: YEN› SAHRA,40.992752985205,29.0919960371798,0
578472,205861,KARACAO–LAN,direction: KADIK÷Y,40.9945300390316,29.0922170381749,0
578473,205862,KARACAO–LAN,direction: YEN›SAHRA,40.994489000553,29.0922929999914,0
510655,205871,ﬁEH›T ORHUN G÷YTAN,direction: G÷ZC‹BABA,40.9912240005524,29.0574649999908,0
510656,205872,ﬁEH›T ORHUN G÷YTAN,direction: KADIK÷Y,40.9912150005524,29.0579469999908,0
510657,205881,ON›K›LER CAM››,direction: G÷ZC‹BABA,40.988517000552,29.0648129999909,0
510658,205882,ON›K›LER CAM››,direction: KADIK÷Y,40.988506000552,29.0650549999909,0
78,205891,AKFIRAT PARKI,direction: KARTAL,40.9240290005419,29.4165029999952,0
79,205892,AKFIRAT PARKI,direction: AKFIRAT SONDURAK,40.9239830005418,29.4165739999952,0
510111,205901,Z‹MR‹TEVLER ›LKOKULU,direction: KADIK÷Y,40.9455670439278,29.1521049640149,0
510112,205902,Z‹MR‹TEVLER ›LKOKULU,direction: HUKUK«ULAR S›TES›19Z,40.9456870005452,29.1523269999924,0
510659,205911,SAKIZA–ACI,direction: K‹«‹K«AMLICA,40.9986170005536,29.0379149999904,0
510660,205912,SAKIZA–ACI,direction: KADIK÷Y,40.9986940005535,29.0376819999904,0
1362,205921,ADNAN KAHVEC›,direction: KADIK÷Y,40.8860680005358,29.1805399999929,0
1363,205922,ADNAN KAHVEC›,direction: PEND›K,40.8855890005358,29.1815059999929,0
1364,205931,9 PALM›YE SAH›L,direction: KADIK÷Y,40.8890950005362,29.1763449999928,0
1365,205932,9 PALM›YE SAH›L,direction: PEND›K,40.8883779991193,29.1764920000104,0
1366,205941,‹N›VERS›TE,direction: KADIK÷Y,40.9008370005381,29.1562599999925,0
1367,205942,‹N›VERS›TE,direction: PEND›K,40.900152000538,29.1568749999925,0
1368,205951,DRAGOS SAH›L,direction: KADIK÷Y,40.9079510005392,29.1381809999923,0
1369,205952,DRAGOS SAH›L,direction: PEND›K,40.9071690005391,29.1383589999923,0
510113,205961,KUM ›SKELES›,direction: KADIK÷Y,40.9134990005402,29.1336779999922,0
510114,205962,KUM ›SKELES›,direction: PEND›K,40.9127240005399,29.1335399999922,0
510115,205971,MALTEPE SAH›L,direction: KADIK÷Y,40.9224140005415,29.1265879999921,0
510116,205972,MALTEPE SAH›L,direction: PEND›K,40.9208760005413,29.1273169999921,0
510117,205981,S‹REYYAPAﬁA,direction: KADIK÷Y,40.9267430005422,29.122905999992,0
510118,205982,S‹REYYAPAﬁA,direction: PEND›K,40.9260900005421,29.122919999992,0
510119,205991,ADATEPE SAH›L,direction: KADIK÷Y,40.9304740005428,29.1196529999919,0
510120,205992,ADATEPE SAH›L,direction: PEND›K,40.9284370005425,29.120918999992,0
510121,206001,›DEALTEPE,direction: KADIK÷Y,40.9348750005435,29.1156419999919,0
510122,206002,›DEALTEPE,direction: PEND›K,40.9349950005435,29.1150419999919,0
510123,206011,ALTINTEPE,direction: PEND›K,40.9484100005456,29.1002259999916,0
510124,206012,ALTINTEPE,direction: KADIK÷Y,40.9487400005457,29.1005679999916,0
510125,206021,KARACA CADDES›,direction: SEYRANTEPE,40.9474790044834,29.1537480034824,0
510126,206022,KARACA CADDES›,direction: KADIK÷Y,40.9477920005456,29.1539549999924,0
1370,206031,SO–ANLIK METRO,direction: KADIK÷Y,40.91281900054,29.192490999993,0
1371,206032,SO–ANLIK METRO,direction: KARTAL K÷P.,40.9119790005398,29.192954999993,0
1373,206041,ANADOLU ADALET SARAYI,direction: U–URMUMCU,40.9152890005404,29.1821459999928,0
1374,206042,ANADOLU ADALET SARAYI,direction: KADIK÷Y,40.9159570005405,29.1821159999928,0
578474,206051,DUDULLU TERM›NAL›,direction: KADIK÷Y,40.9953350005532,29.1434509999921,0
578475,206052,DUDULLU TERM›NAL›,direction: BATIATAﬁEH›R,40.9959110005532,29.1458819999922,0
578476,206061,TA«SPOR,direction: SON DURAK,40.9844850005514,29.128726999992,0
578427,206062,TA« SPOR,direction: KADIK÷Y,40.9844269925296,29.1285220298398,0
1375,206071,YAKACIK SPOR,direction: KURFALI 21K,40.9149890005404,29.2219599999933,0
1376,206072,YAKACIK SPOR,direction: KOZYATA–I,40.9153310049469,29.2217419885014,0
681275,206081,L›BAD›YE CADDES›,direction: KADIK÷Y (E-5),40.995064000553,29.0736939999911,0
884313,206082,L›BAD›YE CADDES›,direction: BULGURLU,40.9947760263627,29.0740699951829,0
681276,206083,L›BAD›YE CADDES›,direction: KADIK÷Y / ‹NALAN,40.995100000553,29.0732569999911,0
578478,206084,L›BAD›YE CADDES›,direction: ESATPAﬁA,40.994902000553,29.0732809999911,0
578479,206085,L›BAD›YE CADDES›,direction: BULGURLU,40.9958659643699,29.0744739552687,0
510661,206091,DR. ERK›N CADDES›,direction: ESENEVLER,40.9856830005515,29.0594909999908,0
510662,206092,DR. ERK›N CADDES›,direction: KADIK÷Y,40.9846689991172,29.0586480000114,0
510663,206101,DR.FARUK AYANO–LU,direction: KADIK÷Y  FB1-FB2,40.9744800005498,29.0473229999906,0
614,206111,ESENYALI MUHTARLI–I,direction: AHMET YESEV›,40.8619673991198,29.2944174000092,0
615,206112,ESENYALI MUHTARLI–I,direction: KARTAL,40.8626999991198,29.2953000000092,0
616,206121,›BRAH›M AZM› BE–EN CAM››,direction: AHMET YESEV›,40.8593241991199,29.2935716000092,0
617,206122,›BRAH›M AZM› BE–EN CAM››,direction: KARTAL,40.8590478617945,29.293436167905,0
618,206131,›MAM HAT›P L›SES›,direction: AHMET YESEV›,40.8571040005313,29.2925649999942,0
619,206132,›MAM HAT›P L›SES›,direction: KARTAL,40.8575259991199,29.2931130000092,0
